channel,id,date,text,views,media
@nevacomputer,8725,2025-03-20 12:35:11+00:00,"Very portable and can do multi-task

#HP
🅑︎🅡︎🅐︎🅝︎🅓︎ : HP ELITEBOOK 
✨🅓︎🅘︎🅢︎🅟︎🅛︎🅐︎🅨︎:14”
✨🅒︎🅟︎🅤︎: CORE I7 10th generation 
✨🅡︎🅐︎🅜︎:16 GB 𝗗𝗗𝗥4
✨🅢︎🅣︎🅞︎🅡︎🅐︎🅖︎: 512 GB SSD 
✨🅖︎raphics: intel uhd graphics 
✨🅞︎🅢︎:window 11 pro 
✨🅑︎🅐︎🅣︎🅣︎🅔︎🅡︎🅨︎: 6HR plus 
✨🅢︎🅣︎🅐︎🅣︎🅤︎🅢︎:  new 
Price  👇
📩@rasneva ለአጭር መልእክት
 ይደዉሉ ☎️

🏢 አድራሻ: - መገናኛ ማራቶን የ ገበያ ማእከል በ ዋናው መግቢያ መሬት ላይ
ወይንም ግራውንድ ፍሎር ብቅ ይበሉ
 👉ነቫ ኮምፒውተር👈 መሆኑን ያረጋግጡ

ድህረ ገጻችንን ይጎብኙ
www.nevacomputer.com

ቴሌግራም ቻናላችንን ይቀላቀሉ

https://t.me/nevacomputer",2037,True
@nevacomputer,8720,2025-03-20 11:59:30+00:00,"Brand
Arozzi
Color
Black
Material
Alloy Steel, Polyurethane
Product Dimensions
21""D x 20""W x 20""H
Size
21D x 20W x 20H in
Item Weight
38 Pounds
• Supportive Pillow: The included lumbar pillow can be adjusted to the perfect height for maximum ergonomics
• Thick Padded Armrests: Extra padding provides soft support for your forearms and elbows, providing hours of comfort
• Rocking Function: The Milano can be locked in an upright position, or unlocked to rock freely back and forth
 • PU Leather Material: The Milano is upholstered with automobile grade polyurethane leather, making it soft and easy to clean
 • Weight Capacity 210 lbs.

📩@rasneva ለአጭር መልእክት",4032,True
@nevacomputer,8715,2024-12-07 06:55:36+00:00,"Very portable and can do multi-task

#HP ELITEBOOK 1040 G6
🅑︎🅡︎🅐︎🅝︎🅓︎ : HP ELITEBOOK 
✨🅓︎🅘︎🅢︎🅟︎🅛︎🅐︎🅨︎: 14” convertable touch screen full HD
✨🅒︎🅟︎🅤︎: CORE I7 8th generation 
✨🅡︎🅐︎🅜︎:16 GB 𝗗𝗗𝗥4
✨🅢︎🅣︎🅞︎🅡︎🅐︎🅖︎: 512 GB SSD 
✨🅖︎raphics: intel uhd graphics 
✨🅞︎🅢︎:window 11 pro 
✨🅑︎🅐︎🅣︎🅣︎🅔︎🅡︎🅨︎: 5HR
✨🅢︎🅣︎🅐︎🅣︎🅤︎🅢︎:  open box 
Price  👇
📩@rasneva ለአጭር መልእክት
 ይደዉሉ ☎️
🏢 አድራሻ: - መገናኛ ማራቶን የ ገበያ ማእከል በ ዋናው መግቢያ መሬት ላይ
ወይንም ግራውንድ ፍሎር ብቅ ይበሉ
 👉ነቫ ኮምፒውተር👈 መሆኑን ያረጋግጡ

ድህረ ገጻችንን ይጎብኙ
www.nevacomputer.com

ቴሌግራም ቻናላችንን ይቀላቀሉ

https://t.me/nevacomputer",6061,True
@nevacomputer,8713,2024-12-07 06:55:13+00:00,"Very portable and can do multi-task

#HP
🅑︎🅡︎🅐︎🅝︎🅓︎ : HP ELITEBOOK 
✨🅓︎🅘︎🅢︎🅟︎🅛︎🅐︎🅨︎:14”
✨🅒︎🅟︎🅤︎: CORE I7 8th generation 
✨🅡︎🅐︎🅜︎:16 GB 𝗗𝗗𝗥4
✨🅢︎🅣︎🅞︎🅡︎🅐︎🅖︎: 512 GB SSD 
✨🅖︎raphics: intel uhd graphics 
✨🅞︎🅢︎:window 11 pro 
✨🅑︎🅐︎🅣︎🅣︎🅔︎🅡︎🅨︎: 5HR
✨🅢︎🅣︎🅐︎🅣︎🅤︎🅢︎:  open box 
Price  👇
📩@rasneva ለአጭር መልእክት
 ይደዉሉ ☎️

🏢 አድራሻ: - መገናኛ ማራቶን የ ገበያ ማእከል በ ዋናው መግቢያ መሬት ላይ
ወይንም ግራውንድ ፍሎር ብቅ ይበሉ
 👉ነቫ ኮምፒውተር👈 መሆኑን ያረጋግጡ

ድህረ ገጻችንን ይጎብኙ
www.nevacomputer.com

ቴሌግራም ቻናላችንን ይቀላቀሉ

https://t.me/nevacomputer",4398,True
@nevacomputer,8712,2024-12-07 06:52:27+00:00,"#hp Elitebook 
#EUROPE STANDARD 
🅑︎🅡︎🅐︎🅝︎🅓︎ : hp Elitebook TOUCH SCREEN 
✨🅓︎🅘︎🅢︎🅟︎🅛︎🅐︎🅨︎: 14” ultra slim TOUCH SCREEN 
✨🅒︎🅟︎🅤︎: core i7 10th generation 
✨🅡︎🅐︎🅜︎:16GB 𝗗𝗗𝗥4
✨🅢︎🅣︎🅞︎🅡︎🅐︎🅖︎: 512GB SSD
✨🅖︎🅡︎🅐︎🅟︎🅗︎🅘︎🅒︎🅢︎: Intel Iris graphics card
✨🅞︎🅢︎:window 10 pro
✨🅑︎🅐︎🅣︎🅣︎🅔︎🅡︎🅨︎:7hr 
✨🅢︎🅣︎🅐︎🅣︎🅤︎🅢︎:  brand new 
Price 👇
📩@rasneva ለአጭር መልእክት

🏢 አድራሻ: - መገናኛ ማራቶን የ ገበያ ማእከል በ ዋናው መግቢያ መሬት ላይ
ወይንም ግራውንድ ፍሎር ብቅ ይበሉ
 👉ነቫ ኮምፒውተር👈 መሆኑን ያረጋግጡ",4266,True
@nevacomputer,8709,2024-12-07 06:33:16+00:00,"🔤🔤🔤🅰️
🔤🔤🔤🔤🔤🔤🔤🔤

#9th generation workstation laptop ✔️
#USA STANDARD 
🅑︎🅡︎🅐︎🅝︎🅓︎ : LENOVO thinkpad p50
✨🅓︎🅘︎🅢︎🅟︎🅛︎🅐︎🅨︎: 15.6” 4k screen 
✨🅒︎🅟︎🅤︎: CORE I7 8th gen❤️  12 cpu
✨🅡︎🅐︎🅜︎:16GB 𝗗𝗗𝗥4 
✨🅢︎🅣︎🅞︎🅡︎🅐︎🅖︎: 512 GB SSD
✨🅖︎🅡︎🅐︎🅟︎🅗︎🅘︎🅒︎🅢︎: 4GB NIVIDIA QUADRO T2000
✨🅞︎🅢︎:𝘄𝗶𝗻𝗱𝗼𝘄𝘀 11 pro 22H2 
✨🅑︎🅐︎🅣︎🅣︎🅔︎🅡︎🅨︎: 6HR
✨🅢︎🅣︎🅐︎🅣︎🅤︎🅢︎: openbox
Price  87000
📩@rasneva ለአጭር መልእክት
🏢 አድራሻ: - መገናኛ ማራቶን የ ገበያ ማእከል በ ዋናው መግቢያ መሬት ላይ
ወይንም ግራውንድ ፍሎር ብቅ ይበሉ
 👉ነቫ ኮምፒውተር👈 መሆኑን ያረጋግጡ

ድህረ ገጻችንን ይጎብኙ
www.nevacomputer.com

ቴሌግራም ቻናላችንን ይቀላቀሉ

https://t.me/nevacomputer

     🔠🔠🔠🅰️ 🔠🔠🔠🔠🔠🔠🔠🔠",6906,True
@nevacomputer,8704,2024-12-07 06:31:12+00:00,"#HP PAVILION
🅑︎🅡︎🅐︎🅝︎🅓︎ : HP PAVILION X360 
✨🅓︎🅘︎🅢︎🅟︎🅛︎🅐︎🅨︎: 14” FHD TOUCH SCREEN CONVERTIBLE 
✨🅒︎🅟︎🅤︎: CORE I5 11th GEN 💪🏽
✨🅡︎🅐︎🅜︎:16Gb 𝗗𝗗𝗥4
✨🅢︎🅣︎🅞︎🅡︎🅐︎🅖︎: 512GB SSD 
✨🅖︎🅡︎🅐︎🅟︎🅗︎🅘︎🅒︎🅢︎: INTEL IRIS XE GRAPHICS 
✨🅞︎🅢︎:window 10 pro
✨🅑︎🅐︎🅣︎🅣︎🅔︎🅡︎🅨︎: 6HR
✨🅢︎🅣︎🅐︎🅣︎🅤︎🅢︎:  brand new 
📩@rasneva ለአጭር መልእክት

🏢 አድራሻ: - መገናኛ ማራቶን የ ገበያ ማእከል በ ዋናው መግቢያ መሬት ላይ
ወይንም ግራውንድ ፍሎር ብቅ ይበሉ
 👉ነቫ ኮምፒውተር👈 መሆኑን ያረጋግጡ",5278,True
@nevacomputer,8702,2024-12-07 06:28:23+00:00,"🔥2022 BRAND NEW🔥🔥🔥
🅑︎🅡︎🅐︎🅝︎🅓︎ : LENOVO LOQ
✨🅓︎🅘︎🅢︎🅟︎🅛︎🅐︎🅨︎: 2K RESOLUTION 
✨🅒︎🅟︎🅤︎:RYZEN 7 7000 serious 
✨🅡︎🅐︎🅜︎:16GB 𝗗𝗗𝗥4 
✨🅢︎🅣︎🅞︎🅡︎🅐︎🅖︎: 512 SSD
✨🅖︎🅡︎🅐︎🅟︎🅗︎🅘︎🅒︎🅢︎: RTX 4050 4GB DEDICATED 
✨🅞︎🅢︎:𝘄𝗶𝗻𝗱𝗼𝘄𝘀 11 pro 22H2 
✨🅑︎🅐︎🅣︎🅣︎🅔︎🅡︎🅨︎: 6HR
✨🅢︎🅣︎🅐︎🅣︎🅤︎🅢︎: BRAND NEW 
CONTACT @rasneva
🏢 አድራሻ: - መገናኛ ማራቶን የ ገበያ ማእከል በ ዋናው መግቢያ መሬት ላይ
ወይንም ግራውንድ ፍሎር ብቅ ይበሉ
 👉ነቫ ኮምፒውተር👈 መሆኑን ያረጋግጡ",3726,True
@nevacomputer,8697,2024-10-19 13:31:43+00:00,It’s arrived the new and latest RAZER BLADE 18 stay tuned,5840,True
@nevacomputer,8695,2024-10-08 19:07:52+00:00,"DONT MISS IT ⚠️⚠️⚠️

🅑︎🅡︎🅐︎🅝︎🅓︎ : ASUS ROGSTRIX 
✨🅓︎🅘︎🅢︎🅟︎🅛︎🅐︎🅨︎: 17” FULL HD 144HZ 
✨🅒︎🅟︎🅤︎: CORE I7 9th generation 
✨🅡︎🅐︎🅜︎:32GB DDR4😱
✨🅢︎🅣︎🅞︎🅡︎🅐︎🅖︎: 2TB HDD AND 1TB SSD 
✨🅖︎🅡︎🅐︎🅟︎🅗︎🅘︎🅒︎🅢︎: NIVIDIA RTX 2060 6GB 
✨🅞︎🅢︎:window 10 pro
✨🅑︎🅐︎🅣︎🅣︎🅔︎🅡︎🅨︎: 5HR 
✨🅢︎🅣︎🅐︎🅣︎🅤︎🅢︎:  open box
Price  115000 birr
📩@rasneva ለአጭር መልእክት
 ይደዉሉ ☎️
+251912759900
+251920153333

🏢 አድራሻ: - መገናኛ ማራቶን የ ገበያ ማእከል በ ዋናው መግቢያ መሬት ላይ
ወይንም ግራውንድ ፍሎር ብቅ ይበሉ
 👉ነቫ ኮምፒውተር👈 መሆኑን ያረጋግጡ

ድህረ ገጻችንን ይጎብኙ
www.nevacomputer.com

ቴሌግራም ቻናላችንን ይቀላቀሉ

https://t.me/nevacomputer",6900,True
@nevacomputer,8690,2024-09-25 07:15:55+00:00,"🅑︎🅡︎🅐︎🅝︎🅓︎ : DELL G15 
✨🅓︎🅘︎🅢︎🅟︎🅛︎🅐︎🅨︎: 15.6” FULL HD 165HZ 
✨🅒︎🅟︎🅤︎: CORE I7 11th generation 
✨🅡︎🅐︎🅜︎:16Gb 𝗗𝗗𝗥4
✨🅢︎🅣︎🅞︎🅡︎🅐︎🅖︎: 512 GB SSD 
✨🅖︎🅡︎🅐︎🅟︎🅗︎🅘︎🅒︎🅢︎: NIVIDIA RTX 3060 6GB 
✨🅞︎🅢︎:window 10 pro
✨🅑︎🅐︎🅣︎🅣︎🅔︎🅡︎🅨︎: 5HR 
✨🅢︎🅣︎🅐︎🅣︎🅤︎🅢︎:  open box
Price  129500 birr
📩@rasneva ለአጭር መልእክት
 ይደዉሉ ☎️
+251912759900
+251920153333

🏢 አድራሻ: - መገናኛ ማራቶን የ ገበያ ማእከል በ ዋናው መግቢያ መሬት ላይ
ወይንም ግራውንድ ፍሎር ብቅ ይበሉ
 👉ነቫ ኮምፒውተር👈 መሆኑን ያረጋግጡ

ድህረ ገጻችንን ይጎብኙ
www.nevacomputer.com

ቴሌግራም ቻናላችንን ይቀላቀሉ

https://t.me/nevacomputer",7699,True
@nevacomputer,8688,2024-09-25 07:00:47+00:00,"🅑︎🅡︎🅐︎🅝︎🅓︎ : ASUS ZEYPHRUS M16 
✨🅓︎🅘︎🅢︎🅟︎🅛︎🅐︎🅨︎: 15.6” 2K 165HZ 
✨🅒︎🅟︎🅤︎: CORE I7 11th generation 
✨🅡︎🅐︎🅜︎:16Gb 𝗗𝗗𝗥4
✨🅢︎🅣︎🅞︎🅡︎🅐︎🅖︎: 512 GB SSD 
✨🅖︎🅡︎🅐︎🅟︎🅗︎🅘︎🅒︎🅢︎: NIVIDIA RTX 3060 6GB 
✨🅞︎🅢︎:window 10 pro
✨🅑︎🅐︎🅣︎🅣︎🅔︎🅡︎🅨︎: 5HR 
✨🅢︎🅣︎🅐︎🅣︎🅤︎🅢︎:  open box
Price  129500 birr
📩@rasneva ለአጭር መልእክት
 ይደዉሉ ☎️
+251912759900
+251920153333

🏢 አድራሻ: - መገናኛ ማራቶን የ ገበያ ማእከል በ ዋናው መግቢያ መሬት ላይ
ወይንም ግራውንድ ፍሎር ብቅ ይበሉ
 👉ነቫ ኮምፒውተር👈 መሆኑን ያረጋግጡ

ድህረ ገጻችንን ይጎብኙ
www.nevacomputer.com

ቴሌግራም ቻናላችንን ይቀላቀሉ

https://t.me/nevacomputer",4872,True
@nevacomputer,8682,2024-09-25 06:31:10+00:00,"FROM NEVA COMPUTER ⭐️

HIGH PERFORMANCE GAMING LAPTOP
🔽🔽🔽
Features 
 ✨Processor: 13th Gen Intel Core i5-13450HX Processor 2.4 GHz (20M Cache, up to 4.6 GHz, 10 cores: 6 P-cores and 4 E-cores);Memory: 16GB (8GB SO-DIMM *2) DDR5 4800 MHz Support Up to 32GB 2x SO-DIMM slots | Storage: 1TB PCIe 4.0 NVMe M.2 SSD
 ✨Play over 100 high-quality PC games, plus new and upcoming blockbusters on day one like Halo Infinite, Forza Horizon 5, and Age of Empires and one month of Game Pass-including EA Play.;With new games added all the time, there s always something new to play. Age of Empires IV, Back 4 Blood, Battlefield V, Forza Horizon 5, Halo Infinite*, Knockout City, Microsoft Flight Simulator, Minecraft PC Bundle, Need for Speed Heat, Psychonauts2, The Sims 4, Titanfall 2, 12 Minutes
 ✨Graphics: NVIDIA GeForce RTX 4050 Laptop GPU with MUX Switch + NVIDIA Advanced Optimus 6GB GDDR6 VRAM ROG Boost: 2420MHz* at 140W (2370MHz Boost Clock+50MHz OC, 115W+25W Dynamic Boost);Display: 16-inch FHD+ 16:10 (1920 x 1200, WUXGA), 165Hz IPS-level Anti-glare display, 7ms, 250nits 1000:1; Keyboard: Backlit Chiclet Keyboard 4-Zone RGB;Design: 2.26 ~ 3.04 cm | 2.50 Kg weight | 90WHrs, 4S1P, 4-cell Li-ion

📩@rasneva ለአጭር መልእክት
 ይደዉሉ ☎️
+251912759900
+251920153333

🏢 አድራሻ : - መገናኛ ማራቶን የ ገበያ ማእከል በ ዋናው መግቢያ መሬት ላይ
ወይንም ግራውንድ ፍሎር ብቅ ይበሉ
 👉ነቫ ኮምፒውተር👈 መሆኑን ያረጋግጡ

ድህረ ገጻችንን ይጎብኙ
www.nevacomputer.com

ቴሌግራም ቻናላችንን ይቀላቀሉ

https://t.me/nevacomputer

     ""🅝︎🅔︎🅥︎🅐︎   🅒︎🅞︎🅜︎🅟︎🅤︎🅣︎🅔︎🅡︎",5229,True
@nevacomputer,8680,2024-09-10 04:17:42+00:00,"FROM NEVA COMPUTER
#GAMINGLAPTOP
FROM #USA👇🏾
PACKED

#MSI  katana 15  (GeForce RTX™ 4060, GDDR6 8GB)

• Windows 11 Home (MSI recommends Windows 11 Pro for business.)
 • NVIDIA® GeForce RTX™ 4060 Laptop GPU 8GB GDDR6
 • 15.6″ FHD (1920*1080), 144Hz 45%NTSC IPS-Level
 • Intel® Core™ i7-13650H
 • 512GB NVMe PCIe SSD Gen4x4
 • DDR5 8GB*2 (4800MHz)
 • Blue Backlit Gaming Keyboard
 • 3 cell, 53.5Whr


📩@rasneva ለአጭር መልእክት
 ይደዉሉ ☎️
+251912759900
+251920153333

🏢 አድራሻ : - መገናኛ ማራቶን የ ገበያ ማእከል በ ዋናው መግቢያ መሬት ላይ
ወይንም ግራውንድ ፍሎር ብቅ ይበሉ
 👉ነቫ ኮምፒውተር👈 መሆኑን ያረጋግጡ

ድህረ ገጻችንን ይጎብኙ
www.nevacomputer.com

ቴሌግራም ቻናላችንን ይቀላቀሉ

https://t.me/nevacomputer

     ""🅝︎🅔︎🅥︎🅐︎   🅒︎🅞︎🅜︎🅟︎🅤︎🅣︎🅔︎🅡︎",7087,True
@meneshayeofficial,1039,2025-06-23 05:50:18+00:00,"የልጆች ጠረቤዛ ከነ ወንበር

👉በጣም ጠንካራ
👉ማንጠልጠያ ያለው
👉በፈለጉት መጠን ከፍ ዝቅ የሚያረጉት
👉የራሱ መሳቢያ ያለው 
👉ከላይ የተገጠመለት መጽሐፍ ማስቀመጫ ያለው እያዩ እንዲጽፉ የሚያስችላቸው

☎️ 0989939393 / 0930323334

#kidstablesandchairs #kidstable#table #chairs #forkids #kidsproducts #childcare #meneshaye #መነሻዬ",3437,True
@meneshayeofficial,1038,2025-06-22 10:38:08+00:00,"ገላግሌ የልጆች ምግብ መስሪያ
የልጆችን ልብ የሚያሸንፍ፣ የእናትን ጊዜ የሚቆጥብ

☑️ይቀቅላል☑️ይፈጫል☑️ያልማል☑️ፀረ-ብክለት☑️በራሱ የሚፀዳ

👉ከፍተኛ ጉልበት ስላለው በፍጥነት ምግብ ያዘጋጃል
👉የራሱ ሰአት መቆጣጠሪያ ያለው

የተረጋገጠ የ አንድ ዓመት ዋስትና እንሰጣለን‼️

📱0989939393    /   📱0911259661 

🚴‍♂️ ይዘዙን ያሉበት ድረስ እናመጣለን‼️

👑👑 ውድ ደንበኛችን በስራችን ላይ ሀሳብ እና አስተያየት ካለዎት  በዚህ ስልክ ደዉለዉ ያሳዉቁን። 

0939091943

foodprocessor #forkids #kitchengadgets #mom #mombabycare #mombabyfeeding #የልጆች #ethiopianmother #addisababa",729,True
@meneshayeofficial,1037,2025-06-21 16:04:30+00:00,"የልጆች   ዥዋዥዌ ፣ሸርተቴ፣ቅርጫት ኳስ መጫወቻ ፣ መጻፊያ ሰሌዳ እና የመሳሰሉትን ሁሉንም በአንድ ላይ የያዘ የልጆች መጫወቻ ከመነሻዬ ይሸምቱ።


አድራሻ፦
📍ጉርድ ሾላ ሆሊ ሲቲ ሴንተር 3ኛ ፎቅ
ይምጡ በመነሻዬ የልጅዎን መነሻ ያቅልሉ!

☑️ይደውሉ 0989939393 ወይም 0930323334

☑️Telegram > http://t.me/meneshayeofficial
☑️Tiktok > http://tiktok.com/@meneshayeofficial
☑️Facebook > http://facebook.com/@meneshayeofficial 

#gift #discount #chrismasgift #Daycare #quality #ልጆች  #gift   #entertain #toy #kid  #store #educationaltoys #meneshaye
#meneshayestore",4837,True
@meneshayeofficial,1036,2025-06-20 15:46:18+00:00,"ለውድ ልጆዎ #ስጦታ ከመነሻዬ
ምንም አይነት ባትሪና ኤሌክትሪክ የማይፈልጉ
የልጆች መኪና

👉በተለያየ አይነት አማራጭ ለልጆችዎ የቀረቡ ማኗል ተሽከርካሪዎች ከመነሻዬ!

👉ልጆች በእግራቸው እንቅስቃሴን 
እንዲያደርጉ የሚያግዙ
👉በ #BMW ፣ #በፌራሪና #በፖርሽ ካምፓኒዎች እውቅና የተሰጣቸው
👉የልጆችን የአካል ጥንካሬ የሚያዳብሩ
👉በጥራት የተመረቱና ለረዥም ጊዜ የሚያገለግሉ


አድራሻ፦
📍ጉርድ ሾላ ሆሊ ሲቲ ሴንተር 3ኛ ፎቅ
ይምጡ በመነሻዬ የልጅዎን መነሻ ያቅልሉ!

ይደውሉ 0989939393 ወይም 0930323334

Telegram > http://t.me/meneshayeofficial
Tiktok > http://tiktok.com/@meneshayeofficial
Facebook > http://facebook.com/@meneshayeofficial 

#gift #discount #chrismasgift #manualcar #BMW #ferrari # car #Daycare #quality #ልጆች  #gift   #entertain #toy #kid  #store #educationaltoys #meneshaye
#meneshayestore",5594,True
@meneshayeofficial,1035,2025-06-19 15:18:55+00:00,"አማርኛና እንግሊዘኛ በቀላሉ ማንበብና መፃፍ የሚያስችል 150 ካርድ ያለው ባለደምጽ የልጆች መማሪያ
0989939393/  https://t.me/meneshayeofficial

☑️ባለድምጽ የልጆች መመሪያ
☑️በአማርኛና በእንግሊዝኛ 
☑️150 መማሪያ ካርዶች ያሉት

👉ለበለጠ መረጃ ከታች ያለውን ድህረ ገጽ ይጫኑ
https://meneshaye-official.com/meneshaye-lelije/dik-dik.html

👉ይደውሉ 0989939393 ወይም 0930323334 ያሉበት እንደርሳለን

አዳዲስ ምርቶችን ከፈለጉ ቴሌግራም ቻናላችንን
በመቀላቀል ቤተሰብ ይሁኑ

https://t.me/meneshayeofficial

#kidslearning #educationforkids #parenting #parentingtipsstemtoys #LEGO #forkids #meneshaye #መነሻዬ",1417,True
@meneshayeofficial,1034,2025-06-18 16:55:12+00:00,"የሂሳብ ሊቅ መነሻ ጥቅል

ልጆችዎ  ቁጥርን ከመቁጠር  ጀምሮ  ሂሳብን በቀላሉ በተግባር  የሚማሩበት

☑️መጻፊያ ሰሌዳ ያለው

☑️ለበለጠ መረጃ ከታች ያለውን ማስፈንጠሪያ ይጫኑ

https://meneshaye-official.com/meneshaye-lelije/yehisab-liq.html


☎️0930323334/0989939393 ይደውሉልን


#EducationalToys #learningtoys #stemtoys #LEGO #forkids #meneshaye #መነሻዬ",1300,True
@meneshayeofficial,1032,2025-06-18 09:06:42+00:00,"ከእርሳስ አያያዝ ጀምሮ አማርኛና እንግሊዘኛ በቀላሉ ማንበብና መፃፍ የሚያስችል 

ስለቀለሜ መነሻ የበለጠ ለማወቅ ከታች ያለውን ማስፈንጠሪያ ይጫኑ
https://meneshaye-official.com/meneshaye-lelije/yekeleme-menesha.html

☎️0930323334/0989939393 ይደውሉልን


#EducationalToys #learningtoys #stemtoys #LEGO #forkids #meneshaye #መነሻዬ",7153,True
@meneshayeofficial,1031,2025-06-17 16:00:09+00:00,"ገላግሌ የልጆች ምግብ መስሪያ
የልጆችን ልብ የሚያሸንፍ፣ የእናትን ጊዜ የሚቆጥብ

☑️ይቀቅላል☑️ይፈጫል☑️ያልማል☑️ፀረ-ብክለት☑️በራሱ የሚፀዳ

👉ከፍተኛ ጉልበት ስላለው በፍጥነት ምግብ ያዘጋጃል
👉የራሱ ሰአት መቆጣጠሪያ ያለው

የተረጋገጠ የ አንድ ዓመት ዋስትና እንሰጣለን‼️

📱0989939393    /   📱0911259661 

🚴‍♂️ ይዘዙን ያሉበት ድረስ እናመጣለን‼️

👑👑 ውድ ደንበኛችን በስራችን ላይ ሀሳብ እና አስተያየት ካለዎት  በዚህ ስልክ ደዉለዉ ያሳዉቁን። 

0939091943

foodprocessor #forkids #kitchengadgets #mom #mombabycare #mombabyfeeding #የልጆች #ethiopianmother #addisababa",1167,True
@meneshayeofficial,1030,2025-06-17 09:03:01+00:00,"መነሻዬ ድክድክ
👉ለልጆዎ አፍ ማስፈቻ የሚሆን እና አማርኛና እንግሊዘኛ በቀላሉ ማንበብና መፃፍ የሚያስችል  

☑️ባለድምጽ የልጆች መመሪያ
☑️በአማርኛና በእንግሊዝኛ 
☑️150 መማሪያ ካርዶች ያሉት

👉ለበለጠ መረጃ ከታች ያለውን ድህረ ገጽ ይጫኑ
https://meneshaye-official.com/meneshaye-lelije/dik-dik.html


👉ይደውሉ 0989939393 ወይም 0930323334 ያሉበት እንደርሳለን

አዳዲስ ምርቶችን ከፈለጉ ቴሌግራም ቻናላችንን
በመቀላቀል ቤተሰብ ይሁኑ

https://t.me/meneshayeofficial

#kidslearning #educationforkids #parenting #parentingtipsstemtoys #LEGO #forkids #meneshaye #መነሻዬ",7464,True
@meneshayeofficial,1029,2025-06-16 14:52:53+00:00,"ወድ የገላግሌ ደንበኞቻችን  ለልጆዎ የሚሰጥ ምርጥ ስጦታ ከገላግሌ እህት ብራንድ የሆነው መነሻዬ ከዚህ በታች ባስቀመጥንልዎ ማስፈንጠሪያ ተጠቅመው የመነሻዬን ድረ ገፅ በመጎብኘት ለልጅዎ የሚሆኑ ስጦታ ትምህርታዊ መጫዎቻዎችን በቀላሉ መምረጥ እንደሚችሉ ስንገልፅ በታላቅ ደስታ ነው።
ድረገፃችንን ይጎብኙ ፤ የወደዱትን ይምረጡ ፤ የመረጡትን ይሸምቱ!!

☑️https://meneshaye-official.com/meneshaye-lelije/

https://meneshaye-official.com/

☎️ይደውሉ 0989939393 ወይም 0930323334 ያሉበት እንደርሳለን


#cocomelon #baby #የኢትዮጵያልጆች #kidseducation #giftforkids #ethiopianparents #meneshaye #Ethiopia",1139,True
@meneshayeofficial,1028,2025-06-16 13:51:37+00:00,"☑️ከእርሳስ አያያዝ ጀምሮ አማርኛና እንግሊዘኛ በቀላሉ ማንበብና መፃፍ የሚያስችል 

ስለቀለሜ መነሻ የበለጠ ለማወቅ ከታች ያለውን ማስፈንጠሪያ ይጫኑ
https://meneshaye-official.com/meneshaye-lelije/yekeleme-menesha.html

☎️0930323334/0989939393 ይደውሉልን


 #EducationalToys #learningtoys #stemtoys #LEGO #forkids #meneshaye #መነሻዬ",1660,True
@meneshayeofficial,1027,2025-06-16 07:59:47+00:00,"የሂሳብ ሊቅ መነሻ ጥቅል

ልጆችዎ ከቁጥር ጋር ጓደኛ የሚሆኑበት

☑️ቁጥርን ከመቁጠር ጀምሮ ሂሳብን በቀላሉ የሚማሩበት

  ☑️መጻፊያ ሰሌዳ ያለው

☑️ለበለጠ መረጃ ከታች ያለውን ማስፈንጠሪያ ይጫኑ

https://meneshaye-official.com/meneshaye-lelije/yehisab-liq.html


☎️0930323334/0989939393 ይደውሉልን


#EducationalToys #learningtoys #stemtoys #LEGO #forkids #meneshaye #መነሻዬ",1247,True
@meneshayeofficial,1026,2025-06-14 14:54:30+00:00,"ይህ የሁሉም ቤት ችግር ነው / የበርካታ ቤቶች እውነት ነው !

👉ደግሞ ደጋግሞ ግርግዳውን ማጽዳት እና እንደገና መቀባት እንዲቀር መፍትሔው ልጆችን ግድግዳ ላይ መጻፍ የሚያስረሳ ጥቅል ከመነሻዬ ያገኛሉ።

👉ኤሌክትሮኒክ ሰሌዳ፣ 2በ1 ሰሌዳ ፣11 መጽሀፍት ልጆች እዛው ላይ  እየፃፉና እያጠፉ እየተዝናኑ የሚለማመዱባቸው  በተጨማሪም ባለ ድምፅ መማሪያ መነሻዬ ፓድ፣ የሰዓት መማሪያ ቦርድ  ሁሉንም በአንድ ላይ የያዘ ጥቅል

👉በአንድ ድንጋይ እንዲሉ.....ማለት ይህ አይደል?


👉መነሻዬ!!
ልጆችዎ የማንበብ ፣ መፃፍ ፣ ማዳመጥ እና ማንበብ  ችሎታቸውን በተቀናጀ መልኩ በምስል ፣ በድምፅና በተግባር የሚለማመዱበትን አስደናቂ ጥቅል ለልጆችዎ


☎️ለማዘዝ 0989939393/0930323334 ይደውሉልን




#meneshaye #ገላግሌ #Ethiopia #kidslearning #stemforkids #educationaltoys #WritingBoard #gelagle #fypシ",8483,True
@meneshayeofficial,1025,2025-06-13 09:09:31+00:00,"ይህ ሶፋ እኮ ነው ሲዘረጋ ፍራሽ የሚሆነው!
ከሶስት አመት ዋስትና ጋር

ስለምርቱ ማብራሪያ ከፈለጉ ከታች ያለውን ይጫኑ

☑️telegram :https://t.me/kerasbelayofficial
☑️tik tok:tiktok.com/@kerasbelayofficial

☎️0989939393/0911259661


#gelagle #ገላግሌ #sofabed #furniture #Mattress #ሶፋ #ፋራሽ",1467,True
